autoPay,condition_0_conditionDisplayName,condition_0_conditionId,country,discountPriceInfo_0_minimumAdvertisedPriceExposure,discountPriceInfo_0_originalRetailPrice_0_@currencyId,discountPriceInfo_0_originalRetailPrice_0___value__,discountPriceInfo_0_pricingTreatment,discountPriceInfo_0_soldOffEbay,discountPriceInfo_0_soldOnEbay,galleryPlusPictureURL,galleryURL,globalId,isMultiVariationListing,itemId,listingInfo_0_bestOfferEnabled,listingInfo_0_buyItNowAvailable,listingInfo_0_endTime,listingInfo_0_gift,listingInfo_0_listingType,listingInfo_0_startTime,listingInfo_0_watchCount,location,postalCode,primaryCategory_0_categoryId,primaryCategory_0_categoryName,productId_0_@type,productId_0___value__,returnsAccepted,sellingStatus_0_convertedCurrentPrice_0_@currencyId,sellingStatus_0_convertedCurrentPrice_0___value__,sellingStatus_0_currentPrice_0_@currencyId,sellingStatus_0_currentPrice_0___value__,sellingStatus_0_sellingState,sellingStatus_0_timeLeft,shippingInfo_0_expeditedShipping,shippingInfo_0_handlingTime,shippingInfo_0_oneDayShippingAvailable,shippingInfo_0_shipToLocations,shippingInfo_0_shippingServiceCost_0_@currencyId,shippingInfo_0_shippingServiceCost_0___value__,shippingInfo_0_shippingType,subtitle,title,topRatedListing,viewItemURL
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,449.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/SiEAAOSwbptnDSN1/s-l140.jpg'],['EBAY-US'],['false'],['156458545061'],['false'],['false'],['2025-01-14T14:57:05.000Z'],['false'],['FixedPrice'],['2024-10-14T13:57:05.000Z'],['122'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,299.99,USD,299.99,['Active'],['P30DT7H12M22S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['Lenovo Thinkpad L13 Yoga G2 13"" Touchscreen Core i5-1145G7 16GB 256GB SSD W10P']",['false'],['https://www.ebay.com/itm/Lenovo-Thinkpad-L13-Yoga-G2-13-Touchscreen-Core-i5-1145G7-16GB-256GB-SSD-W10P-/156458545061']
['false'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/ZJYAAOSwNVZnRedp/s-l140.jpg'],['EBAY-US'],['false'],['305935566767'],['false'],['false'],['2024-12-26T15:22:18.000Z'],['false'],['FixedPrice'],['2024-11-26T15:22:18.000Z'],['252'],"['Miami,FL,USA']",['331**'],['177'],['PC Laptops & Netbooks'],,,['false'],USD,72.9,USD,72.9,['Active'],['P11DT7H37M35S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['Microsoft Surface Pro 4 Intel Core i5-6300U 2.4GHz 4GB RAM 128GB SSD - See Desc.'],['false'],['https://www.ebay.com/itm/Microsoft-Surface-Pro-4-Intel-Core-i5-6300U-2-4GHz-4GB-RAM-128GB-SSD-See-Desc-/305935566767']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/qOYAAOSwFjtnUfqb/s-l140.jpg'],['EBAY-US'],['false'],['326362660488'],['false'],['false'],['2025-01-05T19:12:09.000Z'],['false'],['FixedPrice'],['2024-12-05T19:12:09.000Z'],['35'],"['Rochester,NY,USA']",['146**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,105,USD,105,['Active'],['P21DT11H27M26S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['Dell Latitude 5490 14"" Laptop Intel Core i5 8GB RAM 128GB SSD Windows 11']",['true'],['https://www.ebay.com/itm/Dell-Latitude-5490-14-Laptop-Intel-Core-i5-8GB-RAM-128GB-SSD-Windows-11-/326362660488']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/IkMAAOSwdTNnRh8R/s-l140.jpg'],['EBAY-US'],['false'],['116404104407'],['true'],['false'],['2024-12-27T13:22:19.000Z'],['false'],['FixedPrice'],['2024-11-27T13:22:19.000Z'],['55'],"['Bettendorf,IA,USA']",['527**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,169.99,USD,169.99,['Active'],['P12DT5H37M36S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['HP ELITEBOOK 840 G6 14"" Intel Core i5-8365U 1.60GHz 16GB RAM 256GB NVMe']",['false'],['https://www.ebay.com/itm/HP-ELITEBOOK-840-G6-14-Intel-Core-i5-8365U-1-60GHz-16GB-RAM-256GB-NVMe-/116404104407']
['true'],['New'],['1000'],['US'],['PreCheckout'],USD,1399.99,['MAP'],,,,['https://i.ebayimg.com/thumbs/images/g/Kc0AAOSwbzJmMBOa/s-l140.jpg'],['EBAY-US'],['false'],['204802985528'],['false'],['false'],['2024-12-24T17:57:29.000Z'],['false'],['FixedPrice'],['2024-05-24T16:57:29.000Z'],['1037'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,999.99,USD,999.99,['Active'],['P9DT10H12M46S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['ASUS - TUF 15.6"" Gaming Laptop - Intel Core i7 with 16GB Memory - NVIDIA GeFo...']",['false'],['https://www.ebay.com/itm/ASUS-TUF-15-6-Gaming-Laptop-Intel-Core-i7-16GB-Memory-NVIDIA-GeFo-/204802985528']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/kksAAOSwgfFnUNit/s-l140.jpg'],['EBAY-US'],['false'],['356341542326'],['false'],['false'],['2025-01-04T22:33:33.000Z'],['false'],['FixedPrice'],['2024-12-04T22:33:33.000Z'],['47'],"['Chino Hills,CA,USA']",['917**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,159.12,USD,159.12,['Active'],['P20DT14H48M50S'],['false'],['3'],['false'],['Worldwide'],USD,6,['Flat'],,"['Laptop Dell Latitude 5410 14"" i5-10210U RAM 16GB, SSD 512GB  Win11Pro - Cam']",['false'],['https://www.ebay.com/itm/Laptop-Dell-Latitude-5410-14-i5-10210U-RAM-16GB-SSD-512GB-Win11Pro-Cam-/356341542326']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/KOwAAOSwAWVnWznx/s-l140.jpg'],['EBAY-US'],['true'],['176732526581'],['false'],['false'],['2025-01-12T19:35:56.000Z'],['false'],['FixedPrice'],['2024-12-12T19:35:56.000Z'],['6'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,86,USD,86,['Active'],['P28DT11H51M13S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['HP EliteBook 840 G3 14"" i5 - 8GB DDR4 256GB /512GB SSD Silver-C']",['true'],['https://www.ebay.com/itm/HP-EliteBook-840-G3-14-i5-8GB-DDR4-256GB-512GB-SSD-Silver-C-/176732526581?var=0']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/JUsAAOSwCplnRPya/s-l140.jpg'],['EBAY-US'],['false'],['296605941478'],['false'],['false'],['2025-01-01T21:27:54.000Z'],['false'],['FixedPrice'],['2024-08-01T20:27:54.000Z'],['358'],"['Brooklyn,NY,USA']",['112**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,154.99,USD,154.99,['Active'],['P17DT13H43M11S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,"['Lenovo ThinkPad T14s Gen 1 14"" Core i5 16GB SSD 256GB Black 2020 - Used Good']",['true'],['https://www.ebay.com/itm/Lenovo-ThinkPad-T14s-Gen-1-14-Core-i5-16GB-SSD-256GB-Black-2020-Used-Good-/296605941478']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/geMAAOSw9XNnUg8S/s-l140.jpg'],['EBAY-US'],['false'],['126815158156'],['true'],['false'],['2025-01-05T20:46:04.000Z'],['false'],['FixedPrice'],['2024-12-05T20:46:04.000Z'],['19'],"['Tampa,FL,USA']",['336**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,150,USD,150,['Active'],['P21DT13H1M21S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],,"['Getac V110 G3 11.6"" Touchscreen Laptop i5-6200U 2.3GHz 8GB 128GB SSD W10']",['true'],['https://www.ebay.com/itm/Getac-V110-G3-11-6-Touchscreen-Laptop-i5-6200U-2-3GHz-8GB-128GB-SSD-W10-/126815158156']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,1299.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/RdIAAOSwq4tmonUu/s-l140.jpg'],['EBAY-US'],['false'],['166886285441'],['false'],['false'],['2024-12-25T16:50:12.000Z'],['false'],['FixedPrice'],['2024-07-25T15:50:12.000Z'],['1888'],"['Norwalk,CT,USA']",['068**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,359.99,USD,359.99,['Active'],['P10DT9H5M29S'],['false'],['1'],['true'],['Worldwide'],USD,0,['Free'],"['Free 30 Day Returns, Charger Included']","['HP EliteBook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3 GHz 32GB 512GB W11P']",['true'],['https://www.ebay.com/itm/HP-EliteBook-830-G8-13-3-FHD-TS-Laptop-Intel-i7-1185G7-3-GHz-32GB-512GB-W11P-/166886285441']
['true'],['Used'],['3000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/9REAAOSwevBnXEkq/s-l140.jpg'],['EBAY-US'],['true'],['235869874368'],['false'],['false'],['2025-01-13T14:48:25.000Z'],['false'],['FixedPrice'],['2024-12-13T14:48:25.000Z'],['5'],"['Dallas,TX,USA']",['752**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,159,USD,159,['Active'],['P29DT7H3M42S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['WEBCAM WIFI BLUETOOTH 1YR WARRANTY'],['Dell Latitude LAPTOP 14” HD NOTEBOOK PC i5-8265U UP TO 32GB 2TB M.2 WIN 10 OR 11'],['false'],['https://www.ebay.com/itm/Dell-Latitude-LAPTOP-14-HD-NOTEBOOK-PC-i5-8265U-UP-32GB-2TB-M-2-WIN-10-11-/235869874368?var=0']
['true'],['Excellent - Refurbished'],['2010'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/oF4AAOSwUOtnOADZ/s-l140.jpg'],['EBAY-US'],['false'],['266979553064'],['false'],['false'],['2025-01-05T20:47:05.000Z'],['false'],['FixedPrice'],['2024-09-05T19:47:05.000Z'],['1130'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,239.75,USD,239.75,['Active'],['P21DT13H2M22S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['Dell Latitude 5410 14"" Laptop Core i5 4-Core 16GB RAM 256GB SSD Windows 11 Pro']",['false'],['https://www.ebay.com/itm/Dell-Latitude-5410-14-Laptop-Core-i5-4-Core-16GB-RAM-256GB-SSD-Windows-11-Pro-/266979553064']
['true'],['Excellent - Refurbished'],['2010'],['US'],,USD,499.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/SBsAAOSwUXRnEVU9/s-l140.jpg'],['EBAY-US'],['false'],['387502998584'],['false'],['false'],['2024-12-17T19:14:53.000Z'],['false'],['FixedPrice'],['2024-10-17T18:14:53.000Z'],['173'],"['Rowland Heights,CA,USA']",['917**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,339.99,USD,339.99,['Active'],['P2DT11H30M10S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],"['Shop With Confidence, Buy From Newegg']","['HP Elitebook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3GHz 32GB 512GB W11P']",['true'],['https://www.ebay.com/itm/HP-Elitebook-830-G8-13-3-FHD-TS-Laptop-Intel-i7-1185G7-3GHz-32GB-512GB-W11P-/387502998584']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,667.49,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/0koAAOSwXqVnSgxY/s-l140.jpg'],['EBAY-US'],['false'],['156550898832'],['false'],['false'],['2024-12-29T18:44:46.000Z'],['false'],['FixedPrice'],['2024-11-29T18:44:46.000Z'],['67'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,434.99,USD,434.99,['Active'],['P14DT11H0M3S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['Lenovo ThinkPad X1 Carbon Gen 9 14"" Laptop Intel i7-1185G7 16GB 256GB SSD W11P']",['false'],['https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-9-14-Laptop-Intel-i7-1185G7-16GB-256GB-SSD-W11P-/156550898832']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,314.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/2y4AAOSway1nP4VP/s-l140.jpg'],['EBAY-US'],['false'],['155823446698'],['false'],['false'],['2025-01-11T17:59:36.000Z'],['false'],['FixedPrice'],['2023-10-11T16:59:36.000Z'],['551'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,204.99,USD,204.99,['Active'],['P27DT10H14M53S'],['true'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['Lenovo Ideapad 1 15Amn7 15.6"" Laptop Ryzen 3 7320U 8GB 256GB SSD W11H-64']",['false'],['https://www.ebay.com/itm/Lenovo-Ideapad-1-15Amn7-15-6-Laptop-Ryzen-3-7320U-8GB-256GB-SSD-W11H-64-/155823446698']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,399.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/GLYAAOSwWzJmlhOI/s-l140.jpg'],['EBAY-US'],['false'],['276553848429'],['false'],['false'],['2024-12-16T07:29:22.000Z'],['false'],['FixedPrice'],['2024-07-16T06:29:22.000Z'],['341'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,181.99,USD,181.99,['Active'],['P0DT23H44M39S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['Official Acer Recertified Store (Certified Refurbished)'],"['Acer CB514 14"" Laptop Touch 8GB 512GB Intel i3-N305 1.8GHz Certified Refurbished']",['false'],['https://www.ebay.com/itm/Acer-CB514-14-Laptop-Touch-8GB-512GB-Intel-i3-N305-1-8GHz-Certified-Refurbished-/276553848429']
['true'],['Very Good - Refurbished'],['2020'],['US'],,USD,795,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/auwAAOSwpeJnNVnU/s-l140.jpg'],['EBAY-US'],['false'],['254654754368'],['false'],['false'],['2024-12-15T21:38:38.000Z'],['false'],['FixedPrice'],['2020-07-15T20:38:38.000Z'],['7982'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,128.14,USD,128.14,['Active'],['P0DT13H53M55S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,"['HP EliteBook 820 G4 Laptop Computer 12.5"" Core i5 8GB RAM 128GB SSD Windows 10']",['false'],['https://www.ebay.com/itm/HP-EliteBook-820-G4-Laptop-Computer-12-5-Core-i5-8GB-RAM-128GB-SSD-Windows-10-/254654754368']
['false'],['Good - Refurbished'],['2030'],['US'],,USD,199,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/55AAAOSwQBpnISfj/s-l140.jpg'],['EBAY-US'],['false'],['267048265298'],['false'],['false'],['2024-12-31T21:52:52.000Z'],['false'],['FixedPrice'],['2024-10-31T20:52:52.000Z'],['86'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,76.89,USD,76.89,['Active'],['P16DT14H8M9S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],,"['Acer Chromebook 315 Laptop 15.6"" 4GB 64GB Intel N4500 1.10GHz - Good Condition']",['false'],['https://www.ebay.com/itm/Acer-Chromebook-315-Laptop-15-6-4GB-64GB-Intel-N4500-1-10GHz-Good-Condition-/267048265298']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/ZfEAAOSw4MtmyFBh/s-l140.jpg'],['EBAY-US'],['false'],['375543890821'],['true'],['false'],['2024-12-18T10:12:00.000Z'],['false'],['FixedPrice'],['2024-07-18T09:12:00.000Z'],['301'],"['Hebron,KY,USA']",['410**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,189,USD,189,['Active'],['P3DT2H27M17S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],,['SGIN 15.6 Inch Laptop 8GB DDR4 256GB SSD Windows 11 Quad-Core IPS FHD Computer'],['false'],['https://www.ebay.com/itm/SGIN-15-6-Inch-Laptop-8GB-DDR4-256GB-SSD-Windows-11-Quad-Core-IPS-FHD-Computer-/375543890821']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/2YQAAOSwoqxnCBl4/s-l140.jpg'],['EBAY-US'],['true'],['126716305927'],['false'],['false'],['2025-01-10T19:16:31.000Z'],['false'],['FixedPrice'],['2024-10-10T18:16:31.000Z'],['41'],"['Hudson,NH,USA']",['030**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,229,USD,229,['Active'],['P26DT11H31M48S'],['false'],['1'],['false'],['Worldwide'],USD,0,['Free'],['✅Free Office 365  ✅8GB|12GB|20GB RAM✅512GB|1TB SSD'],"['2024 Lenovo IdeaPad Laptop Notebook 15.6""  Intel Processor Upto 20GB RAM 1TB SSD']",['true'],['https://www.ebay.com/itm/2024-Lenovo-IdeaPad-Laptop-Notebook-15-6-Intel-Processor-Upto-20GB-RAM-1TB-SSD-/126716305927?var=427765182035']
['true'],['Excellent - Refurbished'],['2010'],['US'],,USD,799,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/TaoAAOSwS2BnTVmQ/s-l140.jpg'],['EBAY-US'],['false'],['296853503980'],['false'],['false'],['2025-01-02T13:23:40.000Z'],['false'],['FixedPrice'],['2024-12-02T13:23:40.000Z'],['42'],"['North Brunswick,NJ,USA']",['089**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,279.99,USD,279.99,['Active'],['P18DT5H38M57S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],['Refurbished - 1 Year Warranty'],['Dell Latitude 5420 Laptop 14 FHD Intel Core i5 1145G7 32GB 512GB SSD Win 11 Pro'],['true'],['https://www.ebay.com/itm/Dell-Latitude-5420-Laptop-14-FHD-Intel-Core-i5-1145G7-32GB-512GB-SSD-Win-11-Pro-/296853503980']
['true'],['New'],['1000'],['US'],['PreCheckout'],USD,899.99,['MAP'],,,,['https://i.ebayimg.com/thumbs/images/g/rkUAAOSwAW1mDtCs/s-l140.jpg'],['EBAY-US'],['false'],['204726324331'],['false'],['false'],['2025-01-04T17:07:12.000Z'],['false'],['FixedPrice'],['2024-04-04T16:07:12.000Z'],['458'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,529.99,USD,529.99,['Active'],['P20DT9H22M29S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['Samsung - Galaxy Book4 15.6"" FHD Laptop - Intel Core 7- 16GB Memory - 512GB S...']",['false'],['https://www.ebay.com/itm/Samsung-Galaxy-Book4-15-6-FHD-Laptop-Intel-Core-7-16GB-Memory-512GB-S-/204726324331']
['false'],['Good - Refurbished'],['2030'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/5XcAAOSw5zBnWcEU/s-l140.jpg'],['EBAY-US'],['false'],['116402427998'],['true'],['false'],['2024-12-25T19:38:52.000Z'],['false'],['FixedPrice'],['2024-11-25T19:38:52.000Z'],['49'],"['Walton,KY,USA']",['410**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,149.99,USD,149.99,['Active'],['P10DT11H54M9S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],['WEBCAM! HD DISPLAY!! WIFI READY!! CD/DVD Drive!'],"['~OVERSTOCK~ 15.6"" HP ProBook Laptop: Intel i3! 16GB RAM~1TB Storage! Windows 10!']",['true'],['https://www.ebay.com/itm/OVERSTOCK-15-6-HP-ProBook-Laptop-Intel-i3-16GB-RAM-1TB-Storage-Windows-10-/116402427998']
['true'],['Good - Refurbished'],['2030'],['US'],,USD,399.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/Q9wAAOSw7G9gmvJF/s-l140.jpg'],['EBAY-US'],['false'],['373573812522'],['false'],['false'],['2025-01-09T16:15:04.000Z'],['false'],['FixedPrice'],['2021-05-09T15:15:04.000Z'],['8531'],"['Egg Harbor Township,NJ,USA']",['082**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,54.99,USD,54.99,['Active'],['P25DT8H30M21S'],['false'],['0'],['false'],['Worldwide'],USD,0,['Free'],,"['TouchScreen Acer Chromebook C738T 360 hinge 11.6"" Intel 1.6GHZ 4GB 16GB - Good']",['true'],['https://www.ebay.com/itm/TouchScreen-Acer-Chromebook-C738T-360-hinge-11-6-Intel-1-6GHZ-4GB-16GB-Good-/373573812522']
['true'],['Excellent - Refurbished'],['2010'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/sFMAAOSwaelnXN6L/s-l140.jpg'],['EBAY-US'],['false'],['256715710377'],['false'],['false'],['2025-01-14T14:45:24.000Z'],['false'],['FixedPrice'],['2024-11-14T14:45:24.000Z'],['157'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,250.84,USD,250.84,['Active'],['P30DT7H0M41S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,['Dell Latitude 5411 14” FHD Laptop Core i5 4.6GHz 16GB RAM 512GB SSD Windows 11'],['false'],['https://www.ebay.com/itm/Dell-Latitude-5411-14-FHD-Laptop-Core-i5-4-6GHz-16GB-RAM-512GB-SSD-Windows-11-/256715710377']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,279.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/yoAAAOSwsYhlgcJk/s-l140.jpg'],['EBAY-US'],['false'],['256347779410'],['false'],['false'],['2024-12-19T16:17:33.000Z'],['false'],['FixedPrice'],['2023-12-19T16:17:33.000Z'],['1021'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,99.99,USD,99.99,['Active'],['P4DT8H32M50S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['Official Acer Recertified Store (Certified Refurbished)'],"['Acer 315 Chromebook 15.6"" 64GB Intel Celeron N4500 1.1GHz Certified Refurbished']",['false'],['https://www.ebay.com/itm/Acer-315-Chromebook-15-6-64GB-Intel-Celeron-N4500-1-1GHz-Certified-Refurbished-/256347779410']
['false'],['Good - Refurbished'],['2030'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/1BgAAOSwNj9nSzpT/s-l140.jpg'],['EBAY-US'],['true'],['115852658999'],['false'],['false'],['2025-01-06T10:02:40.000Z'],['false'],['FixedPrice'],['2023-07-06T09:02:40.000Z'],['797'],"['Las Vegas,NV,USA']",['891**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,79.99,USD,79.99,['Active'],['P22DT2H17M57S'],['true'],['1'],['false'],['Worldwide'],USD,0,['Free'],['🛒  2024 Cyber Monday Sale !! 🎁  1 Year Warranty  ✅'],['Dell Chromebook Laptop Intel 2.6 GHz CPU 4GB Memory 32GB HD Bluetooth Wifi 2021'],['true'],['https://www.ebay.com/itm/Dell-Chromebook-Laptop-Intel-2-6-GHz-CPU-4GB-Memory-32GB-HD-Bluetooth-Wifi-2021-/115852658999?var=0']
['true'],['New'],['1000'],['US'],['PreCheckout'],USD,799.99,['MAP'],,,,['https://i.ebayimg.com/thumbs/images/g/soAAAOSwZj9l~IKs/s-l140.jpg'],['EBAY-US'],['false'],['196305942747'],['false'],['false'],['2024-12-21T19:52:20.000Z'],['false'],['FixedPrice'],['2024-03-21T18:52:20.000Z'],['355'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,499.99,USD,499.99,['Active'],['P6DT12H7M37S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,['ASUS - Zenbook 14 OLED 14WUXGA Touch Screen Laptop - Intel Core Ultra 5 wit...'],['false'],['https://www.ebay.com/itm/ASUS-Zenbook-14-OLED-14WUXGA-Touch-Screen-Laptop-Intel-Core-Ultra-5-wit-/196305942747']
['true'],['Excellent - Refurbished'],['2010'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/gd0AAOSwkSlnXNym/s-l140.jpg'],['EBAY-US'],['false'],['285839223773'],['false'],['false'],['2025-01-01T14:23:00.000Z'],['false'],['FixedPrice'],['2024-05-01T13:23:00.000Z'],['475'],"['Jacksonville,TX,USA']",['757**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,249.2,USD,249.2,['Active'],['P17DT6H38M17S'],['false'],['2'],['false'],['Worldwide'],USD,0,['Free'],,['Dell Latitude 3410 14” Full HD Laptop PC Core i5 16GB RAM 512GB SSD Windows 11'],['false'],['https://www.ebay.com/itm/Dell-Latitude-3410-14-Full-HD-Laptop-PC-Core-i5-16GB-RAM-512GB-SSD-Windows-11-/285839223773']
['true'],['New'],['1000'],['US'],,USD,839.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/J6AAAOSw3QhmeiQ8/s-l140.jpg'],['EBAY-US'],['false'],['166839496081'],['false'],['false'],['2024-12-25T02:56:49.000Z'],['false'],['FixedPrice'],['2024-06-25T01:56:49.000Z'],['196'],"['Whitsett,NC,USA']",['273**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,599.99,USD,599.99,['Active'],['P9DT19H12M6S'],['true'],['2'],['false'],['Worldwide'],USD,0,['Free'],"['16GB, 512GB SSD, Win 11 Home']","['Lenovo IdeaPad Slim 5 Laptop, 16"" IPS  60Hz, Ryzen 5 8645HS, 16GB, 512GB SSD']",['false'],['https://www.ebay.com/itm/Lenovo-IdeaPad-Slim-5-Laptop-16-IPS-60Hz-Ryzen-5-8645HS-16GB-512GB-SSD-/166839496081']
['true'],['Certified - Refurbished'],['2000'],['US'],,USD,499.99,['STP'],['false'],['false'],,['https://i.ebayimg.com/thumbs/images/g/kY8AAOSw531mhasg/s-l140.jpg'],['EBAY-US'],['false'],['266889342994'],['false'],['false'],['2025-01-03T20:47:43.000Z'],['false'],['FixedPrice'],['2024-07-03T19:47:43.000Z'],['573'],"['McAllen,TX,USA']",['785**'],['177'],['PC Laptops & Netbooks'],,,['true'],USD,300.29,USD,300.29,['Active'],['P19DT13H3M0S'],['false'],['3'],['false'],['Worldwide'],USD,0,['Free'],['Official Acer Recertified Store (Certified Refurbished)'],"['Acer Aspire 3 Laptop 15.6"" 1TB AMD Ryzen 5 7520U 2.8GHz Certified Reburbished']",['false'],['https://www.ebay.com/itm/Acer-Aspire-3-Laptop-15-6-1TB-AMD-Ryzen-5-7520U-2-8GHz-Certified-Reburbished-/266889342994']
['true'],['New'],['1000'],['US'],,,,,,,,['https://i.ebayimg.com/thumbs/images/g/HdAAAOSw~GJmUJDK/s-l140.jpg'],['EBAY-US'],['false'],['326138512481'],['false'],['false'],['2024-12-24T14:01:53.000Z'],['false'],['FixedPrice'],['2024-05-24T13:01:53.000Z'],['361'],['USA'],,['177'],['PC Laptops & Netbooks'],,,['true'],USD,799.99,USD,799.99,['Active'],['P9DT6H17M10S'],['true'],['2'],['true'],['Worldwide'],USD,0,['Free'],,"['Lenovo - LOQ 15.6"" Gaming Laptop FHD - AMD Ryzen 5 7235HS with 12GB Memory - ...']",['false'],['https://www.ebay.com/itm/Lenovo-LOQ-15-6-Gaming-Laptop-FHD-AMD-Ryzen-5-7235HS-12GB-Memory-/326138512481']
