Item ID,Title,Category ID,Category Name,Price,Currency,Condition,Location,Shipping Cost,Shipping Type,URL
316036076115,"Acer Chromebook 311 11.6"" C722  4GB RAM 32GB ((See Photos )) Rubber Feet",['177'],['PC Laptops & Netbooks'],29.0,USD,['Used'],"Pompano Beach,FL,USA",0.0,Free,https://www.ebay.com/itm/Acer-Chromebook-311-11-6-C722-4GB-RAM-32GB-See-Photos-Rubber-Feet-/316036076115
196337649315,"HP - 15.6"" Touch-Screen Laptop - AMD Ryzen 5 - 8GB Memory - 512GB SSD - Natur...",['177'],['PC Laptops & Netbooks'],299.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/HP-15-6-Touch-Screen-Laptop-AMD-Ryzen-5-8GB-Memory-512GB-SSD-Natur-/196337649315
325337069884,"Dell Latitude 3189 11.6"" 2-in-1 Touch Laptop Celeron 4GB 64GB SSD Windows 11 !!!",['177'],['PC Laptops & Netbooks'],73.0,USD,['Used'],"Rochester,NY,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-3189-11-6-2-in-1-Touch-Laptop-Celeron-4GB-64GB-SSD-Windows-11-/325337069884
283987164379,"Dell Latitude 14"" FHD Core i5 Laptop PC Computer Windows 11 16GB RAM 512GB SSD",['177'],['PC Laptops & Netbooks'],254.64,USD,['Excellent - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-14-FHD-Core-i5-Laptop-PC-Computer-Windows-11-16GB-RAM-512GB-SSD-/283987164379
325344504318,"Lenovo Chromebook 300e 2nd Gen 11.6"" 2in1 Laptop - 2.1GHz CPU 4GB TOUCHSCREEN A",['177'],['PC Laptops & Netbooks'],55.0,USD,['Used'],"Rochester,NY,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-Chromebook-300e-2nd-Gen-11-6-2in1-Laptop-2-1GHz-CPU-4GB-TOUCHSCREEN-/325344504318
204735223871,"Lenovo - IdeaPad Slim 3 Chromebook Laptop - 14"" FHD Touchscreen Laptop - Medi...",['177'],['PC Laptops & Netbooks'],169.0,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/Lenovo-IdeaPad-Slim-3-Chromebook-Laptop-14-FHD-Touchscreen-Laptop-Medi-/204735223871
326051346646,Lenovo ThinkPad Yoga 11e Intel Core m3 CPU 8GB RAM 128GB SSD Win10 FAST C-GRADE!,['177'],['PC Laptops & Netbooks'],54.0,USD,['Used'],"Rochester,NY,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-ThinkPad-Yoga-11e-Intel-Core-m3-CPU-8GB-RAM-128GB-SSD-Win10-FAST-C-GRADE-/326051346646
226135875813,"Dell Inspiron 15 3520 15.6"" 12th Gen Intel® Core™ i7-1255U 512 GB SSD 16 GB DDR4",['177'],['PC Laptops & Netbooks'],449.99,USD,['New'],"Round Rock,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Inspiron-15-3520-15-6-12th-Gen-Intel-Core-i7-1255U-512-GB-SSD-16-GB-DDR4-/226135875813
326323962677,"Dell Latitude 7390 Laptop 13.3"" Laptop Intel Core i5 8GB 128GB SSD Windows 11",['177'],['PC Laptops & Netbooks'],105.0,USD,['Used'],"Rochester,NY,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-7390-Laptop-13-3-Laptop-Intel-Core-i5-8GB-128GB-SSD-Windows-11-/326323962677
116404104407,"HP ELITEBOOK 840 G6 14"" Intel Core i5-8365U 1.60GHz 16GB RAM 256GB NVMe",['177'],['PC Laptops & Netbooks'],169.99,USD,['Used'],"Bettendorf,IA,USA",0.0,Free,https://www.ebay.com/itm/HP-ELITEBOOK-840-G6-14-Intel-Core-i5-8365U-1-60GHz-16GB-RAM-256GB-NVMe-/116404104407
186793558708,HP Elitebook 745 G6 AMD Ryzen 5 3500U 2.10GHz 16GB RAM 256GB SSD W11H *GOOD*,['177'],['PC Laptops & Netbooks'],149.99,USD,['Good - Refurbished'],"Charlotte,NC,USA",0.0,Free,https://www.ebay.com/itm/HP-Elitebook-745-G6-AMD-Ryzen-5-3500U-2-10GHz-16GB-RAM-256GB-SSD-W11H-GOOD-/186793558708
305694525982,Dell Latitude 2-in-1 5289 Core i5-7200U 8GB RAM 256GB SSD Windows 11 Touchscreen,['177'],['PC Laptops & Netbooks'],149.0,USD,['Used'],"Chicago,IL,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-2-in-1-5289-Core-i5-7200U-8GB-RAM-256GB-SSD-Windows-11-Touchscreen-/305694525982
305971149057,"Dell Latitude 5510 15.6"" Silver FHD 1.7 GHz i5-10310U 16GB 512GB SSD - Laptop",['177'],['PC Laptops & Netbooks'],158.0,USD,['Used'],"Miami,FL,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-5510-15-6-Silver-FHD-1-7-GHz-i5-10310U-16GB-512GB-SSD-Laptop-/305971149057
386820836109,"TOUCHSCREEN Chromebook Lenovo IdeaPad 3 15'' 128GB, 4GB RAM,  Intel, 82N4002SUS",['177'],['PC Laptops & Netbooks'],149.99,USD,['Open box'],"Long Island City,NY,USA",0.0,Free,https://www.ebay.com/itm/TOUCHSCREEN-Chromebook-Lenovo-IdeaPad-3-15-128GB-4GB-RAM-Intel-82N4002SUS-/386820836109
276752471997,"Lenovo N22 Winbook (Windows 10 - 11.6"" / Intel Celeron / 4GB / 64GB SSD) H617",['177'],['PC Laptops & Netbooks'],49.99,USD,['Used'],"Tea,SD,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-N22-Winbook-Windows-10-11-6-Intel-Celeron-4GB-64GB-SSD-H617-/276752471997
256347779410,"Acer 315 Chromebook 15.6"" 64GB Intel Celeron N4500 1.1GHz Certified Refurbished",['177'],['PC Laptops & Netbooks'],99.99,USD,['Certified - Refurbished'],"McAllen,TX,USA",0.0,Free,https://www.ebay.com/itm/Acer-315-Chromebook-15-6-64GB-Intel-Celeron-N4500-1-1GHz-Certified-Refurbished-/256347779410
204866566114,"ASUS - Vivobook 14"" Laptop - Intel Core i3-1215U with 8GB Memory - 128GB SSD ...",['177'],['PC Laptops & Netbooks'],429.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/ASUS-Vivobook-14-Laptop-Intel-Core-i3-1215U-8GB-Memory-128GB-SSD-/204866566114
326345829023,"HP - 15.6"" Touch-Screen Laptop - Intel Core i3 - 8GB Memory - 256GB SSD - Nat...",['177'],['PC Laptops & Netbooks'],279.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/HP-15-6-Touch-Screen-Laptop-Intel-Core-i3-8GB-Memory-256GB-SSD-Nat-/326345829023
315939685628,Acer Chromebook  Spin 11 R751T-C4XP N3350 1.1Ghz 4GB 32GB SSD (SEE PHOTOS),['177'],['PC Laptops & Netbooks'],34.0,USD,['Used'],"Pompano Beach,FL,USA",0.0,Free,https://www.ebay.com/itm/Acer-Chromebook-Spin-11-R751T-C4XP-N3350-1-1Ghz-4GB-32GB-SSD-SEE-PHOTOS-/315939685628
256687932768,"Dell Latitude 5500 15.6"" FHD Laptop Core i5 16GB RAM 512GB SSD Windows 11 Pro",['177'],['PC Laptops & Netbooks'],259.73,USD,['Excellent - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-5500-15-6-FHD-Laptop-Core-i5-16GB-RAM-512GB-SSD-Windows-11-Pro-/256687932768
305935566767,Microsoft Surface Pro 4 Intel Core i5-6300U 2.4GHz 4GB RAM 128GB SSD - See Desc.,['177'],['PC Laptops & Netbooks'],72.9,USD,['Used'],"Miami,FL,USA",0.0,Free,https://www.ebay.com/itm/Microsoft-Surface-Pro-4-Intel-Core-i5-6300U-2-4GHz-4GB-RAM-128GB-SSD-See-Desc-/305935566767
266977072722,Dell Latitude Laptop PC 15.6” FHD Core i5 32GB Ram 1TB SSD Windows 11 Pro,['177'],['PC Laptops & Netbooks'],337.51,USD,['Excellent - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-Laptop-PC-15-6-FHD-Core-i5-32GB-Ram-1TB-SSD-Windows-11-Pro-/266977072722
235711075450,"Windows 11 PRO Laptop Notebook PC Computer, 8GB Ram, Webcam, Wifi, and HDMI",['177'],['PC Laptops & Netbooks'],166.0,USD,['Used'],"Greenville,TX,USA",0.0,Free,https://www.ebay.com/itm/Windows-11-PRO-Laptop-Notebook-PC-Computer-8GB-Ram-Webcam-Wifi-and-HDMI-/235711075450
315955937687,"Acer Chromebook 311 11.6"" C722-K4CN MT8183 2GHz 4GB RAM 32GB",['177'],['PC Laptops & Netbooks'],36.0,USD,['Used'],"Pompano Beach,FL,USA",0.0,Free,https://www.ebay.com/itm/Acer-Chromebook-311-11-6-C722-K4CN-MT8183-2GHz-4GB-RAM-32GB-/315955937687
166886285441,"HP EliteBook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3 GHz 32GB 512GB W11P",['177'],['PC Laptops & Netbooks'],359.99,USD,['Certified - Refurbished'],"Norwalk,CT,USA",0.0,Free,https://www.ebay.com/itm/HP-EliteBook-830-G8-13-3-FHD-TS-Laptop-Intel-i7-1185G7-3-GHz-32GB-512GB-W11P-/166886285441
205115892778,"ASUS 14"" FHD Laptop - Intel Pentium N6000 with 4GB Memory - 64GB eMMC - Star ...",['177'],['PC Laptops & Netbooks'],119.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/ASUS-14-FHD-Laptop-Intel-Pentium-N6000-4GB-Memory-64GB-eMMC-Star-/205115892778
323763620209,ASUS C202 Chromebook Celeron N3060 1.6GHz 4GB RAM 16GB SSD w/charger,['177'],['PC Laptops & Netbooks'],29.99,USD,['Used'],"Rochester,NY,USA",0.0,Free,https://www.ebay.com/itm/ASUS-C202-Chromebook-Celeron-N3060-1-6GHz-4GB-RAM-16GB-SSD-w-charger-/323763620209
286068793851,"Lenovo ThinkPad X1 Carbon Laptop Core i5 14"" 8GB RAM 256GB SSD Windows 10 HDMI",['177'],['PC Laptops & Netbooks'],189.09,USD,['Very Good - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Laptop-Core-i5-14-8GB-RAM-256GB-SSD-Windows-10-HDMI-/286068793851
116402427998,"~OVERSTOCK~ 15.6"" HP ProBook Laptop: Intel i3! 16GB RAM~1TB Storage! Windows 10!",['177'],['PC Laptops & Netbooks'],149.99,USD,['Good - Refurbished'],"Walton,KY,USA",0.0,Free,https://www.ebay.com/itm/OVERSTOCK-15-6-HP-ProBook-Laptop-Intel-i3-16GB-RAM-1TB-Storage-Windows-10-/116402427998
285839223773,Dell Latitude 3410 14” Full HD Laptop PC Core i5 16GB RAM 512GB SSD Windows 11,['177'],['PC Laptops & Netbooks'],249.2,USD,['Excellent - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-3410-14-Full-HD-Laptop-PC-Core-i5-16GB-RAM-512GB-SSD-Windows-11-/285839223773
326327398711,"Dell Latitude 7390 13.3"" Laptop Intel i5 8GB 128GB SSD Windows 11 - C-GRADE",['177'],['PC Laptops & Netbooks'],85.0,USD,['Used'],"Rochester,NY,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-7390-13-3-Laptop-Intel-i5-8GB-128GB-SSD-Windows-11-C-GRADE-/326327398711
126716305927,"2024 Lenovo IdeaPad Laptop Notebook 15.6""  Intel Processor Upto 20GB RAM 1TB SSD",['177'],['PC Laptops & Netbooks'],229.0,USD,['New'],"Hudson,NH,USA",0.0,Free,https://www.ebay.com/itm/2024-Lenovo-IdeaPad-Laptop-Notebook-15-6-Intel-Processor-Upto-20GB-RAM-1TB-SSD-/126716305927?var=0
116293240019,Lenovo N23 Winbook Laptop Intel 1.60 GHz 4GB Memory 64GB HD Touchscreen Win 10,['177'],['PC Laptops & Netbooks'],89.99,USD,['Very Good - Refurbished'],"Las Vegas,NV,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-N23-Winbook-Laptop-Intel-1-60-GHz-4GB-Memory-64GB-HD-Touchscreen-Win-10-/116293240019?var=0
295907273733,"HP 17.3"" FHD Notebook AMD Ryzen 5 7430U 8GB RAM 256GB SSD Natural Silver",['177'],['PC Laptops & Netbooks'],349.99,USD,['New'],"Atlanta,GA,USA",0.0,Free,https://www.ebay.com/itm/HP-17-3-FHD-Notebook-AMD-Ryzen-5-7430U-8GB-RAM-256GB-SSD-Natural-Silver-/295907273733
266979553064,"Dell Latitude 5410 14"" Laptop Core i5 4-Core 16GB RAM 256GB SSD Windows 11 Pro",['177'],['PC Laptops & Netbooks'],239.75,USD,['Excellent - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-5410-14-Laptop-Core-i5-4-Core-16GB-RAM-256GB-SSD-Windows-11-Pro-/266979553064
276553848429,"Acer CB514 14"" Laptop Touch 8GB 512GB Intel i3-N305 1.8GHz Certified Refurbished",['177'],['PC Laptops & Netbooks'],181.99,USD,['Certified - Refurbished'],"McAllen,TX,USA",0.0,Free,https://www.ebay.com/itm/Acer-CB514-14-Laptop-Touch-8GB-512GB-Intel-i3-N305-1-8GHz-Certified-Refurbished-/276553848429
155823446698,"Lenovo Ideapad 1 15Amn7 15.6"" Laptop Ryzen 3 7320U 8GB 256GB SSD W11H-64",['177'],['PC Laptops & Netbooks'],204.99,USD,['Certified - Refurbished'],USA,0.0,Free,https://www.ebay.com/itm/Lenovo-Ideapad-1-15Amn7-15-6-Laptop-Ryzen-3-7320U-8GB-256GB-SSD-W11H-64-/155823446698
254654754368,"HP EliteBook 820 G4 Laptop Computer 12.5"" Core i5 8GB RAM 128GB SSD Windows 10",['177'],['PC Laptops & Netbooks'],128.14,USD,['Very Good - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/HP-EliteBook-820-G4-Laptop-Computer-12-5-Core-i5-8GB-RAM-128GB-SSD-Windows-10-/254654754368
156458545061,"Lenovo Thinkpad L13 Yoga G2 13"" Touchscreen Core i5-1145G7 16GB 256GB SSD W10P",['177'],['PC Laptops & Netbooks'],299.99,USD,['Certified - Refurbished'],USA,0.0,Free,https://www.ebay.com/itm/Lenovo-Thinkpad-L13-Yoga-G2-13-Touchscreen-Core-i5-1145G7-16GB-256GB-SSD-W10P-/156458545061
115807820309,"Lenovo chromebook 11.6"" Intel 1.60 GHz 4 GB RAM 16 GB eMMC Bluetooth Webcam SD",['177'],['PC Laptops & Netbooks'],79.99,USD,['Very Good - Refurbished'],"Las Vegas,NV,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-chromebook-11-6-Intel-1-60-GHz-4-GB-RAM-16-GB-eMMC-Bluetooth-Webcam-SD-/115807820309?var=0
373573812522,"TouchScreen Acer Chromebook C738T 360 hinge 11.6"" Intel 1.6GHZ 4GB 16GB - Good",['177'],['PC Laptops & Netbooks'],54.99,USD,['Good - Refurbished'],"Egg Harbor Township,NJ,USA",0.0,Free,https://www.ebay.com/itm/TouchScreen-Acer-Chromebook-C738T-360-hinge-11-6-Intel-1-6GHZ-4GB-16GB-Good-/373573812522
176714178727,HP EliteBook 830 G7 FHD Laptop Intel Core i7-10610U 32GB RAM 256GB SSD Win11 Pro,['177'],['PC Laptops & Netbooks'],299.89,USD,['Certified - Refurbished'],"Carrollton,TX,USA",0.0,FlatDomesticCalculatedInternational,https://www.ebay.com/itm/HP-EliteBook-830-G7-FHD-Laptop-Intel-Core-i7-10610U-32GB-RAM-256GB-SSD-Win11-Pro-/176714178727
156327861399,"Lenovo Thinkpad L14 G3 14"" Touch Laptop Ryzen 5 PRO 5675U 16GB 512GB SSD W11H",['177'],['PC Laptops & Netbooks'],329.99,USD,['Certified - Refurbished'],USA,0.0,Free,https://www.ebay.com/itm/Lenovo-Thinkpad-L14-G3-14-Touch-Laptop-Ryzen-5-PRO-5675U-16GB-512GB-SSD-W11H-/156327861399
264714576220,"Dell Latitude 3190 Laptop PC Computer 11.6"" Celeron Windows 10 4GB RAM 64GB SSD",['177'],['PC Laptops & Netbooks'],84.28,USD,['Very Good - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-3190-Laptop-PC-Computer-11-6-Celeron-Windows-10-4GB-RAM-64GB-SSD-/264714576220
204726324331,"Samsung - Galaxy Book4 15.6"" FHD Laptop - Intel Core 7- 16GB Memory - 512GB S...",['177'],['PC Laptops & Netbooks'],529.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/Samsung-Galaxy-Book4-15-6-FHD-Laptop-Intel-Core-7-16GB-Memory-512GB-S-/204726324331
375543890821,SGIN 15.6 Inch Laptop 8GB DDR4 256GB SSD Windows 11 Quad-Core IPS FHD Computer,['177'],['PC Laptops & Netbooks'],189.0,USD,['New'],"Hebron,KY,USA",0.0,Free,https://www.ebay.com/itm/SGIN-15-6-Inch-Laptop-8GB-DDR4-256GB-SSD-Windows-11-Quad-Core-IPS-FHD-Computer-/375543890821
156550898832,"Lenovo ThinkPad X1 Carbon Gen 9 14"" Laptop Intel i7-1185G7 16GB 256GB SSD W11P",['177'],['PC Laptops & Netbooks'],434.99,USD,['Certified - Refurbished'],USA,0.0,Free,https://www.ebay.com/itm/Lenovo-ThinkPad-X1-Carbon-Gen-9-14-Laptop-Intel-i7-1185G7-16GB-256GB-SSD-W11P-/156550898832
387502998584,"HP Elitebook 830 G8 13.3"" FHD TS Laptop Intel i7-1185G7 3GHz 32GB 512GB W11P",['177'],['PC Laptops & Netbooks'],339.99,USD,['Excellent - Refurbished'],"Rowland Heights,CA,USA",0.0,Free,https://www.ebay.com/itm/HP-Elitebook-830-G8-13-3-FHD-TS-Laptop-Intel-i7-1185G7-3GHz-32GB-512GB-W11P-/387502998584
267048265298,"Acer Chromebook 315 Laptop 15.6"" 4GB 64GB Intel N4500 1.10GHz - Good Condition",['177'],['PC Laptops & Netbooks'],76.89,USD,['Good - Refurbished'],"McAllen,TX,USA",0.0,Free,https://www.ebay.com/itm/Acer-Chromebook-315-Laptop-15-6-4GB-64GB-Intel-N4500-1-10GHz-Good-Condition-/267048265298
115892100200,"~CLEARANCE~ 14"" Dell Latitude Laptop PC: 16GB RAM! 1TB HDD! Windows 10! Webcam!",['177'],['PC Laptops & Netbooks'],159.95,USD,['Good - Refurbished'],"Walton,KY,USA",0.0,Free,https://www.ebay.com/itm/CLEARANCE-14-Dell-Latitude-Laptop-PC-16GB-RAM-1TB-HDD-Windows-10-Webcam-/115892100200
296584849936,ASUS Vivobook 16  WUXGA Notebook Intel Core i7-1355U 16GB RAM 1TB SSD Indie Blac,['177'],['PC Laptops & Netbooks'],549.99,USD,['New'],"Atlanta,GA,USA",0.0,Free,https://www.ebay.com/itm/ASUS-Vivobook-16-WUXGA-Notebook-Intel-Core-i7-1355U-16GB-RAM-1TB-SSD-Indie-Blac-/296584849936
235042431794,"SGIN 15.6"" FHD Laptop Intel Celeron Quad-Core with 12GB Memory 1024GB eMMC 1080P",['177'],['PC Laptops & Netbooks'],209.0,USD,['New'],"Hebron,KY,USA",0.0,Free,https://www.ebay.com/itm/SGIN-15-6-FHD-Laptop-Intel-Celeron-Quad-Core-12GB-Memory-1024GB-eMMC-1080P-/235042431794
266875723246,"Acer Aspire 3 - 15.6"" Touchscreen Laptop AMD Ryzen 5 7520U 2.80GHz 16GB 1TB W11H",['177'],['PC Laptops & Netbooks'],327.59,USD,['Certified - Refurbished'],"McAllen,TX,USA",0.0,Free,https://www.ebay.com/itm/Acer-Aspire-3-15-6-Touchscreen-Laptop-AMD-Ryzen-5-7520U-2-80GHz-16GB-1TB-W11H-/266875723246
115852658999,Dell Chromebook Laptop Intel 2.6 GHz CPU 4GB Memory 32GB HD Bluetooth Wifi 2021,['177'],['PC Laptops & Netbooks'],79.99,USD,['Good - Refurbished'],"Las Vegas,NV,USA",0.0,Free,https://www.ebay.com/itm/Dell-Chromebook-Laptop-Intel-2-6-GHz-CPU-4GB-Memory-32GB-HD-Bluetooth-Wifi-2021-/115852658999?var=0
404845578320,"HP Elitebook X360 1040 G6, 14"", i7-8665U, 16GB RAM, 512GB SSD, Touch, (Renewed)",['177'],['PC Laptops & Netbooks'],310.0,USD,['Excellent - Refurbished'],"Plainfield,IN,USA",0.0,Free,https://www.ebay.com/itm/HP-Elitebook-X360-1040-G6-14-i7-8665U-16GB-RAM-512GB-SSD-Touch-Renewed-/404845578320
166839496081,"Lenovo IdeaPad Slim 5 Laptop, 16"" IPS  60Hz, Ryzen 5 8645HS, 16GB, 512GB SSD",['177'],['PC Laptops & Netbooks'],599.99,USD,['New'],"Whitsett,NC,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-IdeaPad-Slim-5-Laptop-16-IPS-60Hz-Ryzen-5-8645HS-16GB-512GB-SSD-/166839496081
204866703222,"Acer - Chromebook 315 - 15.6"" HD Laptop - Intel Pentium N6000 - 4GB LPDDR4X -...",['177'],['PC Laptops & Netbooks'],129.0,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/Acer-Chromebook-315-15-6-HD-Laptop-Intel-Pentium-N6000-4GB-LPDDR4X-/204866703222
291247122341,"NEW HP 15.6"" Full HD Intel Core i3 8GB 256GB SSD Windows 11 Laptop Bundle",['177'],['PC Laptops & Netbooks'],299.99,USD,['New'],"Haltom City,TX,USA",0.0,Free,https://www.ebay.com/itm/NEW-HP-15-6-Full-HD-Intel-Core-i3-8GB-256GB-SSD-Windows-11-Laptop-Bundle-/291247122341
267047263565,"Acer Chromebook3 Laptop 15.6"" 4GB 64GB Intel N4500 1.10GHz Certified Refurbished",['177'],['PC Laptops & Netbooks'],90.99,USD,['Certified - Refurbished'],"McAllen,TX,USA",0.0,Free,https://www.ebay.com/itm/Acer-Chromebook3-Laptop-15-6-4GB-64GB-Intel-N4500-1-10GHz-Certified-Refurbished-/267047263565
266889342994,"Acer Aspire 3 Laptop 15.6"" 1TB AMD Ryzen 5 7520U 2.8GHz Certified Reburbished",['177'],['PC Laptops & Netbooks'],300.29,USD,['Certified - Refurbished'],"McAllen,TX,USA",0.0,Free,https://www.ebay.com/itm/Acer-Aspire-3-Laptop-15-6-1TB-AMD-Ryzen-5-7520U-2-8GHz-Certified-Reburbished-/266889342994
256496543516,"Lenovo ThinkPad E495 14"" FHD Laptop PC AMD Ryzen 7 16GB RAM 512GB SSD Windows 11",['177'],['PC Laptops & Netbooks'],259.73,USD,['Excellent - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-ThinkPad-E495-14-FHD-Laptop-PC-AMD-Ryzen-7-16GB-RAM-512GB-SSD-Windows-11-/256496543516
204750156111,"Dell - Inspiron 15 15.6"" Touch Screen Laptop - Intel Core i5 with 8GB Memory ...",['177'],['PC Laptops & Netbooks'],429.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/Dell-Inspiron-15-15-6-Touch-Screen-Laptop-Intel-Core-i5-8GB-Memory-/204750156111
204802985528,"ASUS - TUF 15.6"" Gaming Laptop - Intel Core i7 with 16GB Memory - NVIDIA GeFo...",['177'],['PC Laptops & Netbooks'],999.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/ASUS-TUF-15-6-Gaming-Laptop-Intel-Core-i7-16GB-Memory-NVIDIA-GeFo-/204802985528
326349465754,Lenovo 100W Gen 3 Laptop – Open BOX – Model 82HY – WIN 11,['177'],['PC Laptops & Netbooks'],99.0,USD,['Open box'],"Lewis Center,OH,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-100W-Gen-3-Laptop-Open-BOX-Model-82HY-WIN-11-/326349465754
256724033347,Lenovo ThinkPad T495 Laptop 14” AMD Ryzen 7 PRO 16GB RAM 512GB SSD Windows 11,['177'],['PC Laptops & Netbooks'],259.73,USD,['Excellent - Refurbished'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-ThinkPad-T495-Laptop-14-AMD-Ryzen-7-PRO-16GB-RAM-512GB-SSD-Windows-11-/256724033347
396007958198,"HP PROBOOK 455 G4 15.6"" AMD A9-9410 RADEON R5 2.9GHz 8GB RAM 120GB SSD WIN 11 P",['177'],['PC Laptops & Netbooks'],69.99,USD,['Used'],"Riverside,CA,USA",15.99,Flat,https://www.ebay.com/itm/HP-PROBOOK-455-G4-15-6-AMD-A9-9410-RADEON-R5-2-9GHz-8GB-RAM-120GB-SSD-WIN-11-P-/396007958198
296605941478,"Lenovo ThinkPad T14s Gen 1 14"" Core i5 16GB SSD 256GB Black 2020 - Used Good",['177'],['PC Laptops & Netbooks'],154.99,USD,['Used'],"Brooklyn,NY,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-ThinkPad-T14s-Gen-1-14-Core-i5-16GB-SSD-256GB-Black-2020-Used-Good-/296605941478
293606775830,"NEW HP 14"" HD Intel N4120 4GB RAM 128GB eMMC Windows + MS Office 365 & 1TB Cloud",['177'],['PC Laptops & Netbooks'],179.99,USD,['New'],"Haltom City,TX,USA",0.0,Free,https://www.ebay.com/itm/NEW-HP-14-HD-Intel-N4120-4GB-RAM-128GB-eMMC-Windows-MS-Office-365-1TB-Cloud-/293606775830?var=0
116404252956,"HP ELITEBOOK 840 G5 14"" Intel Core i5-8350U 1.70GHz 8GB RAM 256GB NVMe",['177'],['PC Laptops & Netbooks'],149.99,USD,['Used'],"Bettendorf,IA,USA",0.0,Free,https://www.ebay.com/itm/HP-ELITEBOOK-840-G5-14-Intel-Core-i5-8350U-1-70GHz-8GB-RAM-256GB-NVMe-/116404252956
156127655302,"Lenovo Slim 7i Intel Laptop, 14""  Glass,  Ultra 5 125H, 16GB, 1TB SSD",['177'],['PC Laptops & Netbooks'],714.99,USD,['New'],"Whitsett,NC,USA",0.0,Free,https://www.ebay.com/itm/Lenovo-Slim-7i-Intel-Laptop-14-Glass-Ultra-5-125H-16GB-1TB-SSD-/156127655302
167025758236,"ASUS CX1500CKA 15.6"" FHD NanoEdge Intel N4500 8GB 64GB Military Grade Chromebook",['177'],['PC Laptops & Netbooks'],103.0,USD,['Certified - Refurbished'],"Placentia,CA,USA",0.0,Free,https://www.ebay.com/itm/ASUS-CX1500CKA-15-6-FHD-NanoEdge-Intel-N4500-8GB-64GB-Military-Grade-Chromebook-/167025758236
196625043235,"HP - 15.6"" Chromebook Laptop - Intel Processor N200 - 8GB Memory - 64GB eMMC ...",['177'],['PC Laptops & Netbooks'],179.0,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/HP-15-6-Chromebook-Laptop-Intel-Processor-N200-8GB-Memory-64GB-eMMC-/196625043235
326225774114,"HP - 15.6"" Full HD Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB ...",['177'],['PC Laptops & Netbooks'],549.99,USD,['New'],USA,0.0,Free,https://www.ebay.com/itm/HP-15-6-Full-HD-Touch-Screen-Laptop-Intel-Core-i7-16GB-Memory-512GB-/326225774114
264987527030,"Dell Latitude 7410 14"" Full HD Laptop PC Core i5 8GB RAM 512GB SSD Windows 11",['177'],['PC Laptops & Netbooks'],218.91,USD,['Used'],"Jacksonville,TX,USA",0.0,Free,https://www.ebay.com/itm/Dell-Latitude-7410-14-Full-HD-Laptop-PC-Core-i5-8GB-RAM-512GB-SSD-Windows-11-/264987527030
235866063510,HP ProBook X360 11 G5 EE Touch Laptop 11.6” N5000  8GB RAM 256GB SSD Windows 10,['177'],['PC Laptops & Netbooks'],89.95,USD,['Used'],"Sarasota,FL,USA",9.95,Flat,https://www.ebay.com/itm/HP-ProBook-X360-11-G5-EE-Touch-Laptop-11-6-N5000-8GB-RAM-256GB-SSD-Windows-10-/235866063510
